ID,VI1,VI2,VD
sgzOS2fK2KZ7WXq6OThzpw**,9,2,1
sgzOS2fK2KZ7WXq6OThzpw**,6,1,1
sgzOS2fK2KZ7WXq6OThzpw**,6,1,1
sgzOS2fK2KZ7WXq6OThzpw**,1,2,1
sgzOS2fK2KZ7WXq6OThzpw**,24,2,1
sgzOS2fK2KZ7WXq6OThzpw**,24,1,1
sgzOS2fK2KZ7WXq6OThzpw**,2,2,1
sgzOS2fK2KZ7WXq6OThzpw**,2,2,1
sgzOS2fK2KZ7WXq6OThzpw**,3,1,1
sgzOS2fK2KZ7WXq6OThzpw**,2,1,1
sgzOS2fK2KZbcL8oEhBjFg**,6,2,1
sgzOS2fK2KZbcL8oEhBjFg**,6,1,1
sgzOS2fK2KZbcL8oEhBjFg**,6,2,1
sgzOS2fK2KZbcL8oEhBjFg**,18,1,1
sgzOS2fK2KZbcL8oEhBjFg**,9,2,1
sgzOS2fK2KZbcL8oEhBjFg**,2,1,1
sgzOS2fK2KZbcL8oEhBjFg**,2,2,1
sgzOS2fK2KZbcL8oEhBjFg**,12,1,1
sgzOS2fK2KZbcL8oEhBjFg**,3,2,1
sgzOS2fK2KZbcL8oEhBjFg**,3,2,1
sgzOS2fK2KZbcL8oEhBjFg**,24,2,1
sgzOS2fK2KZbcL8oEhBjFg**,2,1,1
sgzOS2fK2KZbcL8oEhBjFg**,1,1,1
sgzOS2fK2KZbcL8oEhBjFg**,1,2,1
sgzOS2fK2KZbcL8oEhBjFg**,4,1,1
sgzOS2fK2KZbcL8oEhBjFg**,1,2,1
sgzOS2fK2KZbcL8oEhBjFg**,4,1,1
sgzOS2fK2KZbcL8oEhBjFg**,24,1,1
sgzOS2fK2KZbcL8oEhBjFg**,36,1,1
sgzOS2fK2KZbcL8oEhBjFg**,4,2,1
sgzOS2fK2KZbcL8oEhBjFg**,3,1,1
sgzOS2fK2KZbcL8oEhBjFg**,12,2,1
sgzOS2fK2KZbcL8oEhBjFg**,12,2,1
sgzOS2fK2KZbcL8oEhBjFg**,9,1,1
sgzOS2fK2KZbcL8oEhBjFg**,9,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,1,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,4,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,36,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,3,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,6,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,18,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,12,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,24,2,0
sgzOS2fK2KYK3vSB3e2CYQ**,2,2,0
sgzOS2fK2KYK3vSB3e2CYQ**,2,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,9,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,9,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,1,1,0
sgzOS2fK2KYK3vSB3e2CYQ**,6,2,0
sgzOS2fK2KYK3vSB3e2CYQ**,3,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,12,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,24,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,1,2,1
sgzOS2fK2KYK3vSB3e2CYQ**,4,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,6,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,3,2,0
sgzOS2fK2KYK3vSB3e2CYQ**,9,1,0
sgzOS2fK2KYK3vSB3e2CYQ**,2,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,12,1,1
sgzOS2fK2KYK3vSB3e2CYQ**,4,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,3,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,2,1,0
sgzOS2fK2Kb1-7YIWnsj9g**,9,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,6,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,2,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,24,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,12,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,12,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,3,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,2,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,24,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,6,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,9,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,4,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,1,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,1,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,9,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,18,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,1,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,3,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,6,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,4,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,36,1,1
sgzOS2fK2Kb1-7YIWnsj9g**,12,2,0
sgzOS2fK2Kb1-7YIWnsj9g**,4,1,1
sgzOS2fK2KbUPSpP0K6kxA**,36,2,1
sgzOS2fK2KbUPSpP0K6kxA**,12,2,1
sgzOS2fK2KbUPSpP0K6kxA**,4,2,1
sgzOS2fK2KbUPSpP0K6kxA**,1,1,0
sgzOS2fK2KbUPSpP0K6kxA**,3,1,0
sgzOS2fK2KbUPSpP0K6kxA**,6,1,1
sgzOS2fK2KbUPSpP0K6kxA**,1,2,1
sgzOS2fK2KbUPSpP0K6kxA**,12,1,1
sgzOS2fK2KbUPSpP0K6kxA**,2,2,0
sgzOS2fK2KbUPSpP0K6kxA**,24,1,1
sgzOS2fK2KbUPSpP0K6kxA**,9,1,1
sgzOS2fK2KbUPSpP0K6kxA**,18,2,1
sgzOS2fK2KbUPSpP0K6kxA**,4,2,0
sgzOS2fK2KbUPSpP0K6kxA**,2,1,1
sgzOS2fK2KbUPSpP0K6kxA**,3,2,0
sgzOS2fK2KbUPSpP0K6kxA**,24,2,1
sgzOS2fK2KbUPSpP0K6kxA**,2,2,1
sgzOS2fK2KbUPSpP0K6kxA**,6,1,1
sgzOS2fK2KbUPSpP0K6kxA**,1,1,0
sgzOS2fK2KbUPSpP0K6kxA**,9,2,1
sgzOS2fK2KbUPSpP0K6kxA**,12,1,1
sgzOS2fK2KbUPSpP0K6kxA**,4,1,1
sgzOS2fK2KbUPSpP0K6kxA**,9,2,1
sgzOS2fK2KbUPSpP0K6kxA**,3,1,0
sgzOS2fK2KbUPSpP0K6kxA**,6,2,1
sgzOS2fK2KbRBjDsMOCFXQ**,12,1,1
sgzOS2fK2KbRBjDsMOCFXQ**,1,1,1
sgzOS2fK2KbRBjDsMOCFXQ**,6,2,0
sgzOS2fK2KbRBjDsMOCFXQ**,6,2,1
sgzOS2fK2KbRBjDsMOCFXQ**,9,2,0
sgzOS2fK2KbRBjDsMOCFXQ**,2,1,1
sgzOS2fK2KbRBjDsMOCFXQ**,1,2,1
sgzOS2fK2KbRBjDsMOCFXQ**,24,2,1
sgzOS2fK2KbRBjDsMOCFXQ**,4,1,1
sgzOS2fK2KbRBjDsMOCFXQ**,24,1,1
sgzOS2fK2KYKzsArRVcW0g**,12,1,1
sgzOS2fK2KYKzsArRVcW0g**,2,2,0
sgzOS2fK2KYKzsArRVcW0g**,24,1,1
sgzOS2fK2KYKzsArRVcW0g**,4,1,1
sgzOS2fK2KYKzsArRVcW0g**,1,1,0
sgzOS2fK2KYKzsArRVcW0g**,6,1,1
sgzOS2fK2KYKzsArRVcW0g**,1,2,1
sgzOS2fK2KYKzsArRVcW0g**,9,1,1
sgzOS2fK2KYKzsArRVcW0g**,4,2,1
sgzOS2fK2KYKzsArRVcW0g**,12,1,1
sgzOS2fK2KYKzsArRVcW0g**,6,1,1
sgzOS2fK2KYKzsArRVcW0g**,1,1,1
sgzOS2fK2KYKzsArRVcW0g**,36,2,1
sgzOS2fK2KYKzsArRVcW0g**,6,2,1
sgzOS2fK2KYKzsArRVcW0g**,24,2,1
sgzOS2fK2KYKzsArRVcW0g**,18,2,1
sgzOS2fK2KYKzsArRVcW0g**,12,2,1
sgzOS2fK2KYKzsArRVcW0g**,3,1,1
sgzOS2fK2KYKzsArRVcW0g**,3,2,1
sgzOS2fK2KYKzsArRVcW0g**,4,2,1
sgzOS2fK2KYKzsArRVcW0g**,2,2,1
sgzOS2fK2KYKzsArRVcW0g**,3,1,1
sgzOS2fK2KYKzsArRVcW0g**,9,2,1
sgzOS2fK2KYKzsArRVcW0g**,9,2,1
sgzOS2fK2KYKzsArRVcW0g**,2,1,1
sgzOS2fK2KYD0Ep8De_u9Q**,3,1,1
sgzOS2fK2KYD0Ep8De_u9Q**,6,2,1
sgzOS2fK2KYD0Ep8De_u9Q**,2,1,0
sgzOS2fK2KYD0Ep8De_u9Q**,1,1,1
sgzOS2fK2KYD0Ep8De_u9Q**,1,2,1
sgzOS2fK2KYD0Ep8De_u9Q**,2,2,0
sgzOS2fK2KYD0Ep8De_u9Q**,4,1,0
sgzOS2fK2KYD0Ep8De_u9Q**,12,1,0
sgzOS2fK2KYD0Ep8De_u9Q**,24,1,1
sgzOS2fK2KYD0Ep8De_u9Q**,12,2,1
sgzOS2fK2KYD0Ep8De_u9Q**,6,1,0
sgzOS2fK2KZbcL8oEhBjFg**,24,1,1
sgzOS2fK2KZbcL8oEhBjFg**,36,2,1
sgzOS2fK2KZbcL8oEhBjFg**,2,2,1
sgzOS2fK2KZbcL8oEhBjFg**,9,2,1
sgzOS2fK2KZbcL8oEhBjFg**,24,2,1
sgzOS2fK2KZbcL8oEhBjFg**,18,2,1
sgzOS2fK2KZbcL8oEhBjFg**,4,2,0
sgzOS2fK2KZbcL8oEhBjFg**,6,1,0
sgzOS2fK2KZbcL8oEhBjFg**,9,1,1
sgzOS2fK2KZbcL8oEhBjFg**,6,1,1
sgzOS2fK2KZbcL8oEhBjFg**,1,2,1
sgzOS2fK2KZbcL8oEhBjFg**,4,1,1
sgzOS2fK2KZbcL8oEhBjFg**,4,2,0
sgzOS2fK2KZbcL8oEhBjFg**,3,1,1
sgzOS2fK2KZbcL8oEhBjFg**,1,1,1
sgzOS2fK2KZbcL8oEhBjFg**,2,1,1
sgzOS2fK2KZbcL8oEhBjFg**,12,1,1
sgzOS2fK2KZbcL8oEhBjFg**,12,1,1
sgzOS2fK2KZbcL8oEhBjFg**,9,2,0
sgzOS2fK2KZbcL8oEhBjFg**,3,2,1
sgzOS2fK2KZbcL8oEhBjFg**,1,1,0
sgzOS2fK2KZbcL8oEhBjFg**,12,2,1
sgzOS2fK2KZbcL8oEhBjFg**,2,2,1
sgzOS2fK2KZbcL8oEhBjFg**,3,1,1
sgzOS2fK2Kagd1yyALOnsw**,18,2,1
sgzOS2fK2Kagd1yyALOnsw**,2,1,1
sgzOS2fK2Kagd1yyALOnsw**,9,1,1
sgzOS2fK2Kagd1yyALOnsw**,4,1,1
sgzOS2fK2Kagd1yyALOnsw**,24,1,1
sgzOS2fK2Kagd1yyALOnsw**,4,2,1
sgzOS2fK2Kagd1yyALOnsw**,3,1,1
sgzOS2fK2Kagd1yyALOnsw**,36,2,0
sgzOS2fK2Kagd1yyALOnsw**,6,1,1
sgzOS2fK2Kagd1yyALOnsw**,6,2,0
sgzOS2fK2Kagd1yyALOnsw**,2,2,0
sgzOS2fK2Kagd1yyALOnsw**,1,1,1
sgzOS2fK2Kagd1yyALOnsw**,3,2,1
sgzOS2fK2Kagd1yyALOnsw**,9,2,0
sgzOS2fK2Kagd1yyALOnsw**,3,1,1
sgzOS2fK2Kagd1yyALOnsw**,2,2,1
sgzOS2fK2Kagd1yyALOnsw**,1,2,1
sgzOS2fK2Kagd1yyALOnsw**,6,1,1
sgzOS2fK2Kagd1yyALOnsw**,12,1,1
sgzOS2fK2Kagd1yyALOnsw**,12,1,1
sgzOS2fK2Kagd1yyALOnsw**,9,2,0
sgzOS2fK2Kagd1yyALOnsw**,12,2,1
sgzOS2fK2Kagd1yyALOnsw**,4,2,1
sgzOS2fK2Kagd1yyALOnsw**,1,1,1
sgzOS2fK2Kagd1yyALOnsw**,24,2,1
sgzOS2fK2KZHd-gryP5Uvw**,2,1,0
sgzOS2fK2KZHd-gryP5Uvw**,9,1,1
sgzOS2fK2KZHd-gryP5Uvw**,24,2,1
sgzOS2fK2KZHd-gryP5Uvw**,3,2,1
sgzOS2fK2KZHd-gryP5Uvw**,3,2,1
sgzOS2fK2KZHd-gryP5Uvw**,2,2,1
sgzOS2fK2KZHd-gryP5Uvw**,6,2,1
sgzOS2fK2KZHd-gryP5Uvw**,24,1,1
sgzOS2fK2KZHd-gryP5Uvw**,3,1,1
sgzOS2fK2KZHd-gryP5Uvw**,4,2,1
sgzOS2fK2KZHd-gryP5Uvw**,6,2,1
sgzOS2fK2KZHd-gryP5Uvw**,9,1,1
sgzOS2fK2KZHd-gryP5Uvw**,2,1,1
sgzOS2fK2KZHd-gryP5Uvw**,9,2,1
sgzOS2fK2KZHd-gryP5Uvw**,1,2,1
sgzOS2fK2KZHd-gryP5Uvw**,36,1,1
sgzOS2fK2KZHd-gryP5Uvw**,18,1,1
sgzOS2fK2KZHd-gryP5Uvw**,12,2,1
sgzOS2fK2KZHd-gryP5Uvw**,1,1,0
sgzOS2fK2KZHd-gryP5Uvw**,1,2,1
sgzOS2fK2KZHd-gryP5Uvw**,12,1,1
sgzOS2fK2KZHd-gryP5Uvw**,4,1,1
sgzOS2fK2KZHd-gryP5Uvw**,12,2,1
sgzOS2fK2KZHd-gryP5Uvw**,4,1,1
sgzOS2fK2KZHd-gryP5Uvw**,6,1,1
sgzOS2fK2KYMlqGea0s6lg**,2,2,1
sgzOS2fK2KYMlqGea0s6lg**,24,1,0
sgzOS2fK2KYMlqGea0s6lg**,1,2,1
sgzOS2fK2KYMlqGea0s6lg**,9,2,1
sgzOS2fK2KYMlqGea0s6lg**,12,2,1
sgzOS2fK2KYMlqGea0s6lg**,3,1,0
sgzOS2fK2KYMlqGea0s6lg**,3,1,1
sgzOS2fK2KYMlqGea0s6lg**,2,1,0
sgzOS2fK2KYMlqGea0s6lg**,3,2,0
sgzOS2fK2KYMlqGea0s6lg**,12,1,0
sgzOS2fK2KYMlqGea0s6lg**,4,2,1
sgzOS2fK2KYMlqGea0s6lg**,36,2,1
sgzOS2fK2KYMlqGea0s6lg**,4,2,1
sgzOS2fK2KYMlqGea0s6lg**,24,2,1
sgzOS2fK2KbHGo0xZUAEfg**,4,2,1
sgzOS2fK2KbHGo0xZUAEfg**,1,1,0
sgzOS2fK2KbHGo0xZUAEfg**,9,2,1
sgzOS2fK2KbHGo0xZUAEfg**,12,2,1
sgzOS2fK2KbHGo0xZUAEfg**,24,2,1
sgzOS2fK2KbHGo0xZUAEfg**,2,1,1
sgzOS2fK2KbHGo0xZUAEfg**,1,2,1
sgzOS2fK2KbHGo0xZUAEfg**,3,1,1
sgzOS2fK2KbHGo0xZUAEfg**,12,1,1
sgzOS2fK2KbHGo0xZUAEfg**,9,2,1
sgzOS2fK2KbHGo0xZUAEfg**,2,2,1
sgzOS2fK2KbHGo0xZUAEfg**,18,2,1
sgzOS2fK2KbHGo0xZUAEfg**,24,1,1
sgzOS2fK2KbHGo0xZUAEfg**,12,1,1
sgzOS2fK2KbHGo0xZUAEfg**,36,2,1
sgzOS2fK2KbHGo0xZUAEfg**,4,2,1
sgzOS2fK2KbHGo0xZUAEfg**,6,1,1
sgzOS2fK2KbHGo0xZUAEfg**,6,2,1
sgzOS2fK2KbHGo0xZUAEfg**,3,2,1
sgzOS2fK2KbHGo0xZUAEfg**,1,1,1
sgzOS2fK2KbHGo0xZUAEfg**,4,1,1
sgzOS2fK2KbHGo0xZUAEfg**,2,2,1
sgzOS2fK2KbHGo0xZUAEfg**,9,1,1
sgzOS2fK2KbHGo0xZUAEfg**,6,1,1
sgzOS2fK2KbHGo0xZUAEfg**,3,1,1
sgzOS2fK2KZODIal9Ld0Cw**,9,2,1
sgzOS2fK2KZODIal9Ld0Cw**,1,2,1
sgzOS2fK2KZODIal9Ld0Cw**,24,1,1
sgzOS2fK2KZODIal9Ld0Cw**,2,2,1
sgzOS2fK2KZODIal9Ld0Cw**,1,1,0
sgzOS2fK2KZODIal9Ld0Cw**,12,1,1
sgzOS2fK2KZODIal9Ld0Cw**,36,2,1
sgzOS2fK2KZODIal9Ld0Cw**,9,1,0
sgzOS2fK2KZODIal9Ld0Cw**,4,2,1
sgzOS2fK2KZODIal9Ld0Cw**,3,2,1
sgzOS2fK2KZODIal9Ld0Cw**,3,1,1
sgzOS2fK2KZODIal9Ld0Cw**,12,2,1
sgzOS2fK2KZODIal9Ld0Cw**,6,1,1
sgzOS2fK2KZODIal9Ld0Cw**,1,1,1
sgzOS2fK2KZODIal9Ld0Cw**,4,1,1
sgzOS2fK2KZODIal9Ld0Cw**,3,1,1
sgzOS2fK2KZODIal9Ld0Cw**,12,1,1
sgzOS2fK2KZODIal9Ld0Cw**,6,1,1
sgzOS2fK2KZODIal9Ld0Cw**,18,2,1
sgzOS2fK2KZODIal9Ld0Cw**,2,2,1
sgzOS2fK2KZODIal9Ld0Cw**,6,2,1
sgzOS2fK2KZODIal9Ld0Cw**,9,2,1
sgzOS2fK2KZODIal9Ld0Cw**,2,1,0
sgzOS2fK2KZODIal9Ld0Cw**,24,2,1
sgzOS2fK2KZODIal9Ld0Cw**,4,2,1
sgzOS2fK2KaI36RrH8nHhA**,18,1,1
sgzOS2fK2KaI36RrH8nHhA**,1,1,1
sgzOS2fK2KaI36RrH8nHhA**,6,1,1
sgzOS2fK2KaI36RrH8nHhA**,12,2,1
sgzOS2fK2KaI36RrH8nHhA**,24,1,1
sgzOS2fK2KaI36RrH8nHhA**,24,2,1
sgzOS2fK2KaI36RrH8nHhA**,1,2,1
sgzOS2fK2KaI36RrH8nHhA**,9,2,1
sgzOS2fK2KaI36RrH8nHhA**,2,1,0
sgzOS2fK2KaI36RrH8nHhA**,4,1,0
sgzOS2fK2KaI36RrH8nHhA**,2,2,1
sgzOS2fK2KaI36RrH8nHhA**,2,1,1
sgzOS2fK2KaI36RrH8nHhA**,3,2,1
sgzOS2fK2KaI36RrH8nHhA**,4,1,1
sgzOS2fK2KaI36RrH8nHhA**,6,2,1
sgzOS2fK2KaI36RrH8nHhA**,6,2,1
sgzOS2fK2KaI36RrH8nHhA**,12,1,1
sgzOS2fK2KaI36RrH8nHhA**,9,1,0
sgzOS2fK2KaI36RrH8nHhA**,4,2,0
sgzOS2fK2KaI36RrH8nHhA**,12,2,1
sgzOS2fK2KaI36RrH8nHhA**,9,1,1
sgzOS2fK2KaI36RrH8nHhA**,3,1,1
sgzOS2fK2KaI36RrH8nHhA**,1,2,1
sgzOS2fK2KaI36RrH8nHhA**,36,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,1,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,4,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,24,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,1,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,2,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,9,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,2,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,36,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,4,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,3,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,18,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,12,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,9,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,9,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,6,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,24,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,3,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,12,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,3,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,2,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,12,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,4,2,1
sgzOS2fK2Ka-XkMkj1YMgg**,6,1,1
sgzOS2fK2Ka-XkMkj1YMgg**,1,2,0
sgzOS2fK2Ka-XkMkj1YMgg**,6,2,1
sgzOS2fK2Ka-cVpF2Osdog**,36,1,1
sgzOS2fK2Ka-cVpF2Osdog**,18,1,1
sgzOS2fK2Ka-cVpF2Osdog**,2,2,1
sgzOS2fK2Ka-cVpF2Osdog**,6,2,1
sgzOS2fK2Ka-cVpF2Osdog**,3,2,1
sgzOS2fK2Ka-cVpF2Osdog**,6,1,1
sgzOS2fK2Ka-cVpF2Osdog**,12,2,1
sgzOS2fK2Ka-cVpF2Osdog**,1,2,1
sgzOS2fK2Ka-cVpF2Osdog**,9,2,1
sgzOS2fK2Ka-cVpF2Osdog**,6,2,1
sgzOS2fK2Ka-cVpF2Osdog**,4,2,1
sgzOS2fK2Ka-cVpF2Osdog**,2,1,1
sgzOS2fK2Ka-cVpF2Osdog**,3,1,1
sgzOS2fK2Ka-cVpF2Osdog**,12,1,1
sgzOS2fK2Ka-cVpF2Osdog**,4,1,1
sgzOS2fK2Ka-cVpF2Osdog**,24,2,1
sgzOS2fK2Ka-cVpF2Osdog**,3,2,1
sgzOS2fK2Ka-cVpF2Osdog**,4,1,1
sgzOS2fK2Ka-cVpF2Osdog**,12,2,1
sgzOS2fK2Ka-cVpF2Osdog**,9,1,1
sgzOS2fK2Ka-cVpF2Osdog**,9,1,1
sgzOS2fK2Ka-cVpF2Osdog**,1,2,0
sgzOS2fK2Ka-cVpF2Osdog**,2,1,1
sgzOS2fK2Ka-cVpF2Osdog**,24,1,1
sgzOS2fK2Ka-cVpF2Osdog**,1,1,1
sgzOS2fK2KYPZoPjuiuq7g**,6,1,1
sgzOS2fK2KYPZoPjuiuq7g**,1,2,1
sgzOS2fK2KYPZoPjuiuq7g**,24,1,0
sgzOS2fK2KYPZoPjuiuq7g**,12,1,0
sgzOS2fK2KYPZoPjuiuq7g**,9,1,0
sgzOS2fK2KZwJoqQC9A0eA**,36,2,1
sgzOS2fK2KZwJoqQC9A0eA**,4,1,1
sgzOS2fK2KZwJoqQC9A0eA**,1,1,0
sgzOS2fK2KZwJoqQC9A0eA**,3,1,1
sgzOS2fK2KZwJoqQC9A0eA**,6,2,1
sgzOS2fK2KZwJoqQC9A0eA**,1,1,1
sgzOS2fK2KZwJoqQC9A0eA**,6,1,1
sgzOS2fK2KZwJoqQC9A0eA**,2,2,1
sgzOS2fK2KZwJoqQC9A0eA**,3,2,1
sgzOS2fK2KZwJoqQC9A0eA**,2,1,1
sgzOS2fK2KZwJoqQC9A0eA**,9,2,1
sgzOS2fK2KZwJoqQC9A0eA**,4,2,1
sgzOS2fK2KZwJoqQC9A0eA**,3,1,1
sgzOS2fK2KZwJoqQC9A0eA**,18,2,1
sgzOS2fK2KZwJoqQC9A0eA**,24,2,1
sgzOS2fK2KZwJoqQC9A0eA**,2,2,1
sgzOS2fK2KZwJoqQC9A0eA**,6,1,1
sgzOS2fK2KZwJoqQC9A0eA**,12,2,1
sgzOS2fK2KZwJoqQC9A0eA**,9,2,1
sgzOS2fK2KZwJoqQC9A0eA**,12,1,1
sgzOS2fK2KZwJoqQC9A0eA**,12,1,1
sgzOS2fK2KZwJoqQC9A0eA**,9,1,1
sgzOS2fK2KZwJoqQC9A0eA**,1,2,1
sgzOS2fK2KZwJoqQC9A0eA**,24,1,1
sgzOS2fK2KZwJoqQC9A0eA**,4,2,1
sgzOS2fK2KZGmpOXr-girw**,3,1,1
sgzOS2fK2KZGmpOXr-girw**,12,1,1
sgzOS2fK2KZGmpOXr-girw**,18,2,0
sgzOS2fK2KZGmpOXr-girw**,6,2,1
sgzOS2fK2KZGmpOXr-girw**,4,2,1
sgzOS2fK2KZGmpOXr-girw**,9,2,1
sgzOS2fK2KZGmpOXr-girw**,24,2,0
sgzOS2fK2KZGmpOXr-girw**,12,1,1
sgzOS2fK2KZGmpOXr-girw**,3,1,0
sgzOS2fK2KZGmpOXr-girw**,6,1,0
sgzOS2fK2KaFoTI_IaPDgQ**,2,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,1,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,12,1,1
sgzOS2fK2KaFoTI_IaPDgQ**,12,2,0
sgzOS2fK2KaFoTI_IaPDgQ**,36,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,24,1,0
sgzOS2fK2KaFoTI_IaPDgQ**,9,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,24,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,9,2,1
sgzOS2fK2KaFoTI_IaPDgQ**,9,1,1
sgzOS2fK2KaFoTI_IaPDgQ**,18,2,0
sgzOS2fK2KaFoTI_IaPDgQ**,2,1,0
sgzOS2fK2KYCa1DZ2l2nbg**,2,2,0
sgzOS2fK2KYCa1DZ2l2nbg**,6,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,6,2,0
sgzOS2fK2KYCa1DZ2l2nbg**,3,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,2,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,3,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,36,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,3,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,4,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,4,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,9,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,1,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,9,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,12,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,12,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,1,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,24,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,4,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,18,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,9,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,1,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,24,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,2,1,1
sgzOS2fK2KYCa1DZ2l2nbg**,12,2,1
sgzOS2fK2KYCa1DZ2l2nbg**,6,1,1
sgzOS2fK2KbSK3vx_QmElQ**,2,1,1
sgzOS2fK2KbSK3vx_QmElQ**,6,2,0
sgzOS2fK2KbSK3vx_QmElQ**,24,1,1
sgzOS2fK2KbSK3vx_QmElQ**,6,1,1
sgzOS2fK2KbSK3vx_QmElQ**,3,2,1
sgzOS2fK2KbSK3vx_QmElQ**,9,1,1
sgzOS2fK2KbSK3vx_QmElQ**,3,2,1
sgzOS2fK2KbSK3vx_QmElQ**,2,2,0
sgzOS2fK2KbSK3vx_QmElQ**,4,2,1
sgzOS2fK2KbSK3vx_QmElQ**,1,1,1
sgzOS2fK2KbSK3vx_QmElQ**,12,2,1
sgzOS2fK2KbSK3vx_QmElQ**,3,1,1
sgzOS2fK2KbSK3vx_QmElQ**,18,1,1
sgzOS2fK2KbSK3vx_QmElQ**,1,2,1
sgzOS2fK2KbSK3vx_QmElQ**,6,2,0
sgzOS2fK2KbSK3vx_QmElQ**,2,1,1
sgzOS2fK2KbSK3vx_QmElQ**,9,1,1
sgzOS2fK2KbSK3vx_QmElQ**,12,2,1
sgzOS2fK2KbSK3vx_QmElQ**,1,2,1
sgzOS2fK2KbSK3vx_QmElQ**,4,1,1
